ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:US201400132761";"Modelling emergent patterns of dynamic desert ecosystems";"";"In many desert ecosystems vegetation is both patchy and dynamic: vegetated areas are interspersed with patches of bare ground, and both the positioning and the species composition of the vegetated areas exhibit change through time. These characteristics lead to the emergence of multi-scale patterns in vegetation that arise from complex relationships between plants, soils and transport processes. Previous attempts to probe the causes of spatial complexity and predict responses of desert ecosystems tend to be limited in their focus: models of dynamics have been developed with no consideration of the inherent patchiness in the vegetation, or else models have been developed to generate patterns with no consideration of the dynamics. Here we develop a general modelling framework for the analysis of ecosystem change in deserts that is rooted in the concept of connectivity and is derived from a detailed process-based understanding. We explicitly consider spatial interactions among multiple vegetation types and multiple resources, and our model is formulated to predict responses to a variety of endogenous and exogenous disturbances. The model is implemented in the deserts of the American Southwest both to test hypotheses of the causes of the invasion of woody shrubs, and to test its ability to reproduce observed spatial differences in response to drought in the twentieth century. The model's performance leads us to argue that vertical and lateral connectivity are key emergent properties of the ecosystem, which both control its behaviour and provide indicators of its state. If this argument is shown to be compatible with field observations, the model presented here will provide a more certain approach towards preventing further degradation of semi-arid grasslands.";"Stewart, J
Parsons, A. J.
Wainwright, J.
Okin, G. S.
Bestelmeyer, B. T.
Fredrickson, E. L.
Schlesinger, W. H.";"";"";"AGRIS";"2014-12-31";"en";"land degradation";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400132761";"http://dx.doi.org/10.1890/12-1253.1";"";"";"";"373-410"
"AGRIS:US201400149788";"Challenges and Opportunities for Transboundary Water Cooperation in Central Asia: Findings from UNECE's Regional Assessment and Project Work";"";"This paper provides an overview of topical issues and problems related to transboundary water resources in Central Asia and their management in the light of the Second Assessment carried out under the UNECE Water Convention (2009– 2011) as well as experiences from ongoing projects. The conflict between water use for hydropower and for agriculture, land degradation and negatively impacted ecosystems resulting from reduced flows and degraded water quality, poor condition of the hydraulic infrastructure, and the legacy of pollution all have implications for health, economy, and stability in the region. The outdated legal framework for regional cooperation on shared waters requires improvement to help find sustainable long-term solutions for reasonable and equitable use of shared water resources.";"Libert, Bo
Lipponen, Annukka";"";"Taylor & Francis Group";"AGRIS";"2012-12-31";"en";"land degradation";"Land, Climate change & Environment";"Land Use, Management & Investment";"143";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400149788";"http://dx.doi.org/10.1080/07900627.2012.684527";"";"";"";"565-576"
"AGRIS:US2012205649";"FACTORS INFLUENCING OPTIMAL STOCKING RATES FROM A TENANT PERSPECTIVE";"";"The terms of grazing lease contracts potentially influence the tenants incentive to preserve the vegetation resource. Annual stocking rate decisions dictate the degree of overgrazing, which can be cumulative over long periods of time. The objective of this study is to identify the impact the tenants planning horizon and cost structure specified in the lease contract has on his/her profit-maximizing stocking rate. A multi-period nonlinear programming model was developed to identify economically optimal stocking rates each year over a 24-year period. The model was solved under 1-, 4-, 8-, and 12-year leases on a per acre and per head basis.  The relative importance of each lease alternative and input variable on the tenants optimal stocking rate was ranked based on standardized ordinary least squares coefficient estimates between input values and optimal stocking rates.  Planning horizon and cost structure had a minor impact on optimal stocking rates relative to non-lease factors such as livestock prices and production costs. Holding other factors constant, per acre leases generated a 2% higher average stocking rate than per head leases. Optimal stocking rates were inversely related to the length of the lease. Twelve-year lease agreements generated 18 and 13% lower optimal stocking rater than the 1-year per acre and per head lease agreements, respectively. The optimal stocking rate difference between an 8-year and a 12-year lease was negligible, suggesting the 8-year lease would provide a similar incentive to protect vegetation as a lease with a longer planning horizon.";"May, Gary J.
Jones, Rodney D.
Langemeier, Michael R.
Dhuyvetter, Kevin C.";"";"";"AGRIS";"2001-12-31";"en";"land economics";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2012205649";"http://purl.umn.edu/16632";"";"";"";""
"AGRIS:US201301566674";"evolution of agrarian practices and its effects on the structure of enclosure landscapes in the Alt Empordà (Catalonia, Spain), 1957-2001";"";"During the last 50 years, mechanisation of the rural environment, and, more recently, the Common Agricultural Policy have led to profound changes in agrarian landscapes throughout Europe, and in particular in the rich and diverse Mediterranean landscapes (). In the north-east of the Iberian Peninsula, a small area of hedgerow landscape persists as a remnant of what was once an important centre for livestock production. This paper presents the results of a study carried out in this area with the aim of clarifying the relationship between the structural change of this hedgerow landscape and the evolution of farming practices developed by its owners and workers. It also considers these farmers' perceptions of their pastures, of their farms and of the region. Up to 61 statistically significant relationships were found between the physical landscape characteristic variables and the socio-economical variables. Results depict a hedgerow landscape determined by the combination of two management models. Here, and contrary to conclusions reported in similar literature, traditional pasture activity leads to a weaker hedgerow network than a farming model based on crop cultivation. Management guidance required to move from the current situation towards a hedgerow landscape supporting both biodiversity and agrarian activity is discussed.";"Llausàs, Albert
Ribas, Anna
Varga, Diego
Vila, Josep";"";"Elsevier";"AGRIS";"2009-12-31";"en";"land management";"";"Land Use, Management & Investment";"150;ESP";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301566674";"http://dx.doi.org/10.1016/j.agee.2008.07.005";"";"";"";"73-82"
"AGRIS:US201500015471";"Effects of grassland restoration programs on ecosystems in arid and semiarid China";"";"We explored the ecological effects of grassland restoration programs using satellite imagery and field plots sampling data and analyzing the patterns and mechanisms of land cover change and vegetation activities in arid and semiarid China during the period from 1982 to 2008. The grassland cover in the 1980s, 2000 and 2005 was compared before and after the restoration programs. The variability of net primary production (NPP) and rain use efficiency (RUE) were analyzed as indicators of vegetation productivity. Our study showed that changes in grassland cover were closely related to the relative area of farmland, with increases in grassland being caused by returning farmland to grassland and decreases being caused by reclamation for agriculture. The results of NPP and RUE measurements over the past 30 years showed systematic increases in the area of grassland in most regions, especially from 2000 to 2008. This fact was reflected by intensified vegetation activity and cannot be completely explained by the warmer and wetter climate, which suggested a contribution from restored, ungrazed grasslands. Our analysis indicates that both vegetation activity and grassland cover increased in regions in which grassland and rangeland restoration programs were implemented.";"Huang, Lin
Xiao, Tong
Zhao, Zhiping
Sun, Chaoyang
Liu, Jiyuan
Shao, Quanqin
Fan, Jiangwen
Wang, Junbang";"";"Elsevier";"AGRIS";"2013-12-31";"en";"land cover;rangelands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"CHN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500015471";"http://dx.doi.org/10.1016/j.jenvman.2012.12.040";"";"";"";"268-275"
"AGRIS:US201400138727";"Native plants are the bee’s knees: local and landscape predictors of bee richness and abundance in backyard gardens";"";"Urban gardens may support bees by providing resources in otherwise resource-poor environments. However, it is unclear whether urban, backyard gardens with native plants will support more bees than gardens without native plants. We examined backyard gardens in northwestern Ohio to ask: 1) Does bee diversity, abundance, and community composition differ in backyard gardens with and without native plants? 2) What characteristics of backyard gardens and land cover in the surrounding landscape correlate with changes in the bee community? 3) Do bees in backyard gardens respond more strongly to local or landscape factors? We sampled bees with pan trapping, netting, and direct observation. We examined vegetation characteristics and land cover in 500� m, 1� km, and 2� km buffers surrounding each garden. Abundance of all bees, native bees, and cavity-nesting bees (but not ground-nesting bees) was greater in native plant gardens but only richness of cavity-nesting bees differed in gardens with and without native plants. Bee community composition differed in gardens with and without native plants. Overall, bee richness and abundance were positively correlated with local characteristics of backyard gardens, such as increased floral abundance, taller vegetation, more cover by woody plants, less cover by grass, and larger vegetable gardens. Differences in the amount of forest, open space, and wetlands surrounding gardens influenced abundance of cavity- and ground-nesting bees, but at different spatial scales. Thus, presence of native plants, and local and landscape characteristics might play important roles in maintaining bee diversity within urban areas.";"Pardee, Gabriella L.
Philpott, Stacy M.";"";"Springer";"AGRIS";"2014-12-31";"en";"land cover;urban areas";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400138727";"http://dx.doi.org/10.1007/s11252-014-0349-0";"";"";"";"641-659"
"AGRIS:US201301671413";"Land Use Can Play Critical Role in Controlling Global Warming";"";"";"Sands, Ronald";"";"";"AGRIS";"2009-12-31";"en";"land use planning";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301671413";"http://hdl.handle.net/10113/33056";"";"";"";"9"
"AGRIS:US201400156014";"Climate sensitivity to tropical land surface changes with coupled versus prescribed SSTs";"";"Tropical land cover change experiments with fixed sea-surface temperatures (SSTs) and with an interactive ocean are compared to assess the relevance of including the ocean system in sensitivity studies to land surface conditions. The results show that the local response to deforestation is similar with fixed and simulated SSTs. Over Amazonia, all experiments simulate a comparable decrease in precipitation and no change in moisture convergence, implying that there is only a change in local water recycling. Over Africa, the impact on precipitation is not identical for all experiments; however, the signal is smaller than over Amazonia and simulations of more than 50 years would be necessary to statistically discriminate the precipitation change. We observe small but significant changes in SSTs in the coupled simulation in the tropical oceans surrounding the deforested regions. Impacts on mid and high latitudes SSTs are also possible. As remote impacts to deforestation are weak, it has not been possible to establish possible oceanic feedbacks to the atmosphere. Overall, this study indicates that the oceanic feedback to land surface sensitivity studies is of second importance, and that the inclusion of the oceanic system will require ensembles of long climate simulations to properly take into account the low frequency variability of the ocean.";"Voldoire, Aurore
Royer, Jean-François";"";"Springer";"AGRIS";"2005-12-31";"en";"land cover;deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"002";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400156014";"http://dx.doi.org/10.1007/s00382-005-0014-7";"";"";"";"843-862"
"AGRIS:US201500078679";"How does the landscape context of occurrence data influence models of invasion risk? A comparison of independent datasets in Massachusetts, USA";"";"The spatial distribution of non-native, invasive plants on the landscape is strongly influenced by human action. People introduce non-native species to new landscapes and regions (propagule pressure) as well as increase ecosystem invasibility through disturbance of native ecosystems. However, the relative importance of different landscape drivers of invasion may vary with landscape context (i.e., the types and amounts of surrounding land cover and land use). If so, data collected in one context may not be appropriate for predicting invasion risk across a broader landscape. To test whether independent occurrence datasets suggest similar landscape drivers of invasion, we compared landscape models based on data compiled by the Invasive Plant Atlas of New England (IPANE), which are contributed opportunistically by trained citizen scientists, to models based on Forest Stewardship plans (FSPs), which are located in privately owned and relatively undisturbed forests. We evaluated 16 landscape variables related to propagule pressure and/or disturbance for significant predictors of invasive plant presence based on presence/absence and count regression models. Presence and richness of invasive plants within FSPs was most influenced by proportion of open land and proximity to residential areas, which are both sources of propagules in forest interiors. In contrast, IPANE invasive plant presence and richness for the same area was influenced by distance to roads and streams. These results suggest that landscape drivers of invasion vary considerably depending on landscape context, and the choice of occurrence dataset will strongly influence model results.";"Vieira, Renee
Finn, John T.
Bradley, Bethany A.";"";"Springer";"AGRIS";"2014-12-31";"en";"land cover;land use";"";"Land Use, Management & Investment";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500078679";"http://dx.doi.org/10.1007/s10980-014-0080-5";"";"";"";"1601-1612"
"AGRIS:US201400036502";"Applying local knowledge to rangeland management in northern Mongolia: do ‘narrow plants’ reflect the carrying capacity of the land?";"";"Investigating traditional ecological knowledge (TEK) by the scientific approach is a useful way to develop sustainable rangeland management. Numerous trials have been done on plant species compositions and biomass, but little testing has been done on the TEK of plant productivity and nutrient values, which are important for proper rangeland management. In this study, we tested the TEK of pastoralists living in Bulgan, northern Mongolia, regarding plant productivity and nutrient values. We examined biomass, growth form, plant productivity, and crude protein amounts along grazing gradients. The results showed that biomass declined and the number of erect-form plants decreased as grazing intensity increased, although plant productivity and crude protein amounts did not differ along the grazing gradient. This indicates that the pastoralists' evaluation of pastures dominated by narrow plants (Mongolian: nariin ovs) accurately reflects the productivity of the land, suggesting that their evaluation is reasonable in terms of the carrying capacity. This assessment of the ecological status of Mongolian rangelands provides a foundation for ecologically sound and culturally appropriate rangeland management.";"Kakinuma, Kaoru
Takatsuki, Seiki";"";"Springer";"AGRIS";"2012-12-31";"en";"rangelands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"MNG";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400036502";"http://dx.doi.org/10.1186/2041-7136-2-23";"";"";"";"50"
"AGRIS:US201301811298";"Social Geomatics: Participatory Forest Mapping to Mediate Resource Conflict in the Bolivian Amazon";"";"This paper describes a participatory mapping method field tested with agro-extractive settlements in the Bolivian Amazon. A regional transition from customary to formal property rights resulting from sweeping 1996 land tenure reforms has led to confusion and conflicts over resource rights, a problem compounded by recent high market prices for Brazil nuts. In response to community requests to clarify resource rights to Brazil nut trees, CIFOR offered to train community members to map trees, trails and other key features themselves. This experience indicates that local residents can map their resources in an effective and efficient way and in the process gather necessary information to mediate competing claims, demonstrate their legitimate resource claims to external stakeholders and make management decisions. We argue that maps and properties are more likely to be seen as legitimate reflections of de facto rights if local stakeholders are involved as a group from the outset.";"Cronkleton, Peter
Albornoz, Marco Antonio
Barnes, Grenville
Evans, Kristen
de Jong, Wil";"";"Springer";"AGRIS";"2010-12-31";"en";"community forestry";"Forest Tenure;Indigenous & Community Land Rights";"Land Use, Management & Investment";"BRA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301811298";"http://dx.doi.org/10.1007/s10745-009-9296-4";"";"";"";"65-76"
"AGRIS:US201500219288";"Ecological restoration planning based on connectivity in an urban area";"";"In urban areas, the competition between land development and ecological conservation is intense. To mitigate the negative effects of urbanization, we developed a methodology to plan a spatially explicit conservation network based on widely available remotely sensed data and other auxiliary data. First, as an area of strategic significance for the conservation of regional flora and fauna and for maintaining high environmental quality to promote human well-being, the remaining natural and semi-natural areas were identified as ecologically primary areas. Second, integrating the graph-theoretic model, we evaluated the overall connectivity of core habitats and identified which core habitats were and what landscape-pattern-context was most important to the conservation network. Third, focusing on maximizing the ability to utilize the existing conditions to reduce construction costs while meeting the ecological aims, an ecological corridor system was suggested to improve both the ecological connectivity and the livable environment. Finally, a comprehensive optimization scheme was suggested for the overall conservation planning. We concluded that successful and pragmatic ecological restoration planning in an urban area should consider the requirements of socially, economically and ecologically sustainable development and optimize the structure and function of the urban ecosystem, rather than maximize certain ecological aims. Our planning has been adopted by the local government, and a legally binding system of regulations has been established to guarantee the plan's enforcement. Our findings may provide an actual reference for the world, especially to manage the intertwined issues of economic development and ecological sustainability in rapidly urbanizing areas.";"Yu, Deyong
Xun, Bin
Shi, Peijun
Shao, Hongbo
Liu, Yupeng";"";"Elsevier";"AGRIS";"2012-12-31";"en";"urbanization;urban planning;land use;urban areas;sustainable development";"Urban Tenure;Socio-Economic & Institutional Context";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500219288";"http://dx.doi.org/10.1016/j.ecoleng.2012.04.033";"";"";"";"24-33"
"AGRIS:US201600126084";"Impact of pigeon pea biochar on cadmium mobility in soil and transfer rate to leafy vegetable spinach";"";"Introduction of heavy metals in the environment by various anthropogenic activities has become a potential treat to life. Among the heavy metals, cadmium (Cd) shows relatively high soil mobility and has high phyto-mammalian toxicity. Integration of soil remediation and ecosystem services, such as carbon sequestration in soils through organic amendments, may provide an attractive land management option for contaminated sites. The application of biochar in agriculture has recently received much attention globally due to its associated multiple benefits, particularly, long-term carbon storage in soil. However, the application of biochar from softwood crop residue for heavy metal immobilization, as an alternative to direct field application, has not received much attention. Hence, a pot experiment was conducted to study the effect of pigeon pea biochar on cadmium mobility in a soil-plant system in cadmium-spiked sandy loam soil. The biochar was prepared from pigeon pea stalk through a slow pyrolysis method at 300 °C. The experiment was designed with three levels of Cd (0, 5, and 10 mg Cd kg⁻¹ soil) and three levels of biochar (0, 2.5, and 5 g kg⁻¹ soil) using spinach as a test crop. The results indicate that with increasing levels of applied cadmium at 5 and 10 mg kg⁻¹ soil, the dry matter yield (DMY) of spinach leaf decreased by 9.84 and 18.29 %, respectively. However, application of biochar (at 2.5 and 5 g kg⁻¹ soil) significantly increased the dry matter yield of spinach leaf by 5.07 and 15.02 %, respectively, and root by 14.0 and 24.0 %, respectively, over the control. Organic carbon content in the post-harvest soil increased to 34.9 and 60.5 % due to the application of biochar 2.5 and 5 g kg⁻¹ soil, respectively. Further, there was a reduction in the diethylene triamine pentaacetic acid (DTPA)-extractable cadmium in the soil and in transfer coefficient values (soil to plant), as well as its concentrations in spinach leaf and root, indicating that cadmium mobility was decreased due to biochar application. This study shows that pigeon pea biochar has the potential to increase spinach yield and reduce cadmium mobility in contaminated sandy soil.";"Coumar, M. Vassanda
Parihar, R. S.
Dwivedi, A. K.
Saha, J. K.
Rajendiran, S.
Dotaniya, M. L.
Kundu, S.";"";"Springer";"AGRIS";"2016-12-31";"en";"land management";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600126084";"http://dx.doi.org/10.1007/s10661-015-5028-y";"";"";"";"31"
"AGRIS:US201600126088";"Criterion definition for the identification of physical-geographical boundaries of Khorezm oasis through remotely sensed data";"";"The Khorezm oasis is one of the main ancient agricultural and cultural centers of Asia. Different studies have used administrative boundaries, without regard to the ecosystem complexity. Remote sensing is a technique that provides many advantages in relation to traditional land cover monitoring approaches. The main objective of this study was to identify the physical-geographical boundaries of Khorezm oasis and analyzed area change dynamics of the oasis using remote sensing data. Landsat 4–5 Thematic Mapper (TM) and Landsat 8 Operational Land Imager (OLI) images from 1998, 2010, and 2014 were used in order to identify the oasis boundaries by analyzing the normalized difference vegetation index (NDVI). The Landsat data were radiometric normalized before the NDVI estimation. Several NDVI cutoff values were tested in order to define the more adequate value to identify the oasis boundaries (NDVI ≥ 0.1 for 1998 and 2010 images and NDVI ≥ 0.2 for 2014 images). Geographical Information System (GIS) techniques were then used to calculate the oasis area (31,885.49, 30,005.58, and 28,966.08 km², for 1998, 2010, and 2014, respectively) and analyze the land cover changes. The oasis presents a total area loss of 2919.41 km² between 1998 and 2014. The mean percentage variations between 2010 and 1998 and from 2014 to 1998 were −5.9 and −9.2 %, respectively. Therefore, the Khorezm oasis lost more than 9 % of this area between 1998 and 2014. The main areas of decrease appeared in the southern parts of the Aral Sea where the last tributaries of the Amudarya River were located. This work allowed mapping the physical-geographical boundaries of Khorezm oasis and identifying its dynamics for the analyzed period. The methodology presented in this work can be applied to other oasis regions, located in different parts of the world.";"Matchanov, Muzaffar
Teodoro, Ana
Schroder, Christoph";"";"Springer";"AGRIS";"2016-12-31";"en";"land cover";"";"Land Use, Management & Investment";"142";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600126088";"http://dx.doi.org/10.1007/s10661-015-5035-z";"";"";"";"35"
"AGRIS:US201300114807";"Spokane Tribe of Indians of the Spokane Reservation Grand Coulee Dam Equitable Compensation Settlement Act [microform]report (to accompany S. 881)";"";"";"";"United States;Committee on Indian Affairs.;Senate.;Congress.;United States.";"United States Government Publishing Office";"AGRIS";"2005-12-31";"en";"land tenure";"";"Land Policy & Legislation;Access to Land & Tenure Security";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300114807";"http://purl.access.gpo.gov/GPO/LPS66411";"";"";"";""
"AGRIS:US201300755408";"Principles and processes for effecting change in environmental management in New Zealand";"";"";"Valentine, I.
Hurley, E.
Reid, J.
Allen, W.";"";"";"AGRIS";"2007-12-31";"en";"land use;land management";"";"Land Use, Management & Investment";"NZL";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300755408";"http://dx.doi.org/10.1016/j.jenvman.2005.08.029";"";"";"";"311-318"
"AGRIS:US201301580912";"Biodiversity Conservation in Local Planning";"";"Local land-use policy is increasingly being recognized as fundamental to biodiversity conservation in the United States. Many planners and conservation scientists have called for broader use of planning and regulatory tools to support the conservation of biodiversity at local scales. Yet little is known about the pervasiveness of these practices. We conducted an on-line survey of county, municipal, and tribal planning directors (n =116) in 3 geographic regions of the United States: metropolitan Seattle, Washington; metropolitan Des Moines, Iowa; and the Research Triangle, North Carolina. Our objectives were to gauge the extent to which local planning departments address biodiversity conservation and to identify factors that facilitate or hinder conservation actions in local planning. We found that biodiversity conservation was seldom a major consideration in these departments. Staff time was mainly devoted to development mandates and little time was spent on biodiversity conservation. Regulations requiring conservation actions that might benefit biodiversity were uncommon, with the exception of rules governing water quality in all 3 regions and the protection of threatened and endangered species in the Seattle region. Planning tools that could enhance habitat conservation were used infrequently. Collaboration across jurisdictions was widespread, but rarely focused on conservation. Departments with a conservation specialist on staff tended to be associated with higher levels of conservation actions. Jurisdictions in the Seattle region also reported higher levels of conservation action, largely driven by state and federal mandates. Increased funding was most frequently cited as a factor that would facilitate greater consideration of biodiversity in local planning. There are numerous opportunities for conservation biologists to play a role in improving conservation planning at local scales.";"MILLER, JAMES R.
GROOM, MARTHA
HESS, GEORGE R.
STEELMAN, TODDI
STOKES, DAVID L.
THOMPSON, JAN
BOWMAN, TROY
FRICKE, LAURA
KING, BRANDON
MARQUARDT, RYAN";"";"Wiley-Blackwell";"AGRIS";"2009-12-31";"en";"urbanization";"Urban Tenure";"";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301580912";"http://dx.doi.org/10.1111/j.1523-1739.2008.01110.x";"";"";"";"53-63"
"AGRIS:US201600057721";"Global assessment of damage to coastal ecosystem vegetation from tropical storms";"";"This study reports on the first comprehensive global assessment of tropical storm (TS) impacts on coastal ecosystem vegetation along the landfall pathways of major hurricanes, cyclones and typhoons using satellite data of land cover vegetation for the years 2006 to 2012. Wind damage has been shown to reduce live vegetation pools of carbon, accelerate ecosystem respiration fluxes of carbon dioxide and thereby represent a potentially significant positive feedback to terrestrial greenhouse gas emissions. Based on quarterly detection of changes in Moderate Resolution Imaging Spectroradiometer (MODIS) satellite vegetation greenness, all major TS pathways during the time period were ranked in terms of area of vegetation damage observed. Comparison of vegetation disturbance area along major TS pathways to average rates of disturbance within the same coastal zones (for years during which no TS activity was observed) verified the satellite capability to detect TS ecosystem impacts.";"Potter, Christopher";"";"Taylor & Francis Group";"AGRIS";"2014-12-31";"en";"land cover";"";"Land Use, Management & Investment";"001";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600057721";"http://dx.doi.org/10.1080/2150704X.2014.902546";"";"";"";"315-322"
"AGRIS:US2012205837";"THE MEDIATION OF VARIANCE CONFLICTS: AN EMPIRICAL EVALUATION";"";"Since 1982, the New Castle County Superior Court in Delaware has promoted mediation, which attempts to resolve filed conflicts prior to trial. This paper evaluates how spatial land-use conflicts channel through mediation and litigation. Data suggest that mediations fail because one of the key disputing parties does not play a direct role in mediation and litigation. The data then inform a predictive model of litigated outcomes in which disputants share in the responsibility for conflict. By alleviating some of the uncertainty of litigation and proposing win-win, mediated outcomes, the model may be used facilitate future mediations.";"Duke, Joshua M.
Jost, Ryan P.";"";"";"AGRIS";"2000-12-31";"en";"land use;zoning;land economics";"";"Land Use, Management & Investment";"";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=US2012205837";"http://purl.umn.edu/15833";"";"";"";""
"AGRIS:US201400185024";"Multiple environmental services as an opportunity for watershed restoration";"";"The impact of reforestation on water supplies is often considered in terms of impacts on water yields. In specific circumstances, reforestation will improve water quality, to the extent that previously unusable water can be utilised. Such is the case with salinisation, a process that threatens up to 17million hectares of Australian farmland, major fresh water resources, biodiversity and built infrastructure. This paper highlights the value of bundling payments for environmental services (PES) from watershed restoration, including water quality improvement and carbon sequestration coupled with wood production, and compares the net returns with the existing agricultural land-use, using as an example the 408000ha Warren–Tone watershed (WT) in south-western Australia. The externalities of different land use systems are also taken into account. In this watershed 105000ha of the land was cleared for agriculture, with 25000ha subsequently reforested. A hydrological model (LUCICAT) was used to define the relationships between reforestation/deforestation and water yield and quality, thus providing a basis for valuing the hydrological benefits of reforestation. Various land-use change scenarios were examined, with modelling indicating more than 70% reforestation is required to restore stream salinity to a potable threshold of 500mg/L total dissolved salts (TDS). Options that involve traditional agricultural land-uses or perennial pastures will not deliver potable water. A hydrological–land-use–economic (HLE) model was constructed, allowing the costs and benefits of different land-uses to be examined at watershed and sub-watershed scales. Reforestation was unprofitable when only wood revenues were considered with a discount rate of 9.5%, but was profitable at lower discount rates or with a discount rate of 9.5% and carbon prices of at least $22tCO₂-e. For the latter, reforestation activities driven by the economic benefits from selling wood and carbon, generate an externality benefit in the form of improved water quality without the need for any additional payment to landholders. Payments for activities that lead to improvements in water quality could represent a new, additional source of income for landholders on the proviso that there is sufficient reforestation to reach the potable threshold. Alternatively, costs could be imposed on those whose land-use practices cause the release of salt into waterways.";"Townsend, P.V.
Harper, R.J.
Brennan, P.D.
Dean, C.
Wu, S.
Smettem, K.R.J.
Cook, S.E.";"";"Elsevier";"AGRIS";"2012-12-31";"en";"deforestation";"Land, Climate change & Environment;Forest Tenure";"Land Use, Management & Investment";"AUS";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400185024";"http://dx.doi.org/10.1016/j.forpol.2011.06.008";"";"";"";"45-58"
"AGRIS:US201400188014";"Spatio-temporal variability of streamflow in the Yellow River: possible causes and implications";"";"The water shortage in the Yellow River, China, has been aggravated by rapid population growth and global climate changes. To identify the characteristics of streamflow change in the Yellow River, approximately 50 years of natural and observed streamflow data from 23 hydrological stations were examined. The Mann-Kendall and Pettitt tests were used to detect trends and abrupt change points. The results show that both the natural and the observed streamflow in the Yellow River basin present downward trends from 1956 to 2008, and the decreasing rate of observed streamflow is generally faster than that of the natural streamflow. Larger drainage areas have higher declining rates, and the declining trends are intensified downstream within the mainstream. The possibility of abrupt changes in observed streamflow is higher than in natural streamflow, and streamflow series in the mainstream are more likely to change abruptly than those in the tributaries. In the mainstream, all the significant abrupt changes appear in the middle and latter half of the 1980s, but the abrupt changes occur somewhat earlier for observed streamflow than for natural streamflow. The significant abrupt change for the observed streamflow in the tributaries is almost isochronous with the natural streamflow and occurs from the 1970s to 1990s. It is implied that the slight reduction in precipitation is not the only direct reason for the streamflow variation. Other than the effects of climate change, land-use and land-cover changes are the main reasons for the natural streamflow change. Therefore, the increasing net water diversion by humans is responsible for the observed streamflow change. It is estimated that the influence of human activity on the declining streamflow is enhanced over time.Editor Z.W. KundzewiczCitation Miao, C.Y., Shi, W., Chen, X.H., and Yang, L., 2012. Spatio-temporal variability of streamflow in the Yellow River: possible causes and implications. Hydrological Sciences Journal, 57 (7), 1355–1367.";"Miao, Chi Yuan
Shi, Wen
Chen, Xun Hong
Yang, Lin";"";"Taylor & Francis Group";"AGRIS";"2012-12-31";"en";"land cover;climate change;land use";"Land, Climate change & Environment";"Land Use, Management & Investment";"CHN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400188014";"http://dx.doi.org/10.1080/02626667.2012.718077";"";"";"";"1355-1367"
