ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:US2012210076";"Dynamics of Phosphorus Fertilization and Liming Under Land Tenure Insecurity";"";"This article solves and characterizes optimal decision rules to invest in irreversible land improvements conditional on land tenure insecurity.  Economic model is a normative dynamic programming model with known parameter for the one period returns and transition equations.  The decision rules are solved numerically conditional on alternative scenarios on the likelihood that the lease contract and, thus, farmer access to land is either renewed or expires.  The model parameters represent Finnish soil quality and production conditions.  The results suggest that irreversible land improvements decrease quickly and the yields decline gradually when the farmer is confronted with land tenure insecurity caused by uncertain renewal of the lease contract.";"Myyra, Sami
Pietola, Kyosti";"";"";"AGRIS";"2005-12-31";"en";"agriculture;land economics";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2012210076";"http://purl.umn.edu/24633";"";"";"";""
"AGRIS:US201400189822";"Long term analysis of PALS soil moisture campaign measurements for global soil moisture algorithm development";"";"An important component of satellite-based soil moisture algorithm development and validation is the comparison of coincident remote sensing and in situ observations that are typically provided by intensive field campaigns. The planned NASA Soil Moisture Active Passive (SMAP) mission has unique requirements compared to previous soil moisture satellite programs because both active and passive microwave observations are needed. The primary source of these combined observations has been an aircraft-based SMAP simulator called PALS (Passive and Active L-band System). This paper presents an overview of the field experiment data collected using PALS that spans 10 years. Data from the various campaigns were merged to form a single data set. Analyses showed that the data set contains an extensive range of soil moisture values collected under a variety of conditions and that the quality of both the PALS and ground truth data meets the needs of SMAP algorithm development and validation. The study suggests that the data set should be expanded in order to achieve globally representative land cover diversity and that more observations under dense vegetation conditions and longer time series would be desirable.";"Colliander, Andreas
Chan, Steven
Kim, Seung-bum
Das, Narendra
Yueh, Simon
Cosh, Michael
Bindlish, Rajat
Jackson, Thomas
Njoku, Eni";"";"Elsevier";"AGRIS";"2012-12-31";"en";"land cover";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400189822";"http://dx.doi.org/10.1016/j.rse.2012.02.002";"";"";"";"309-322"
"AGRIS:US201500082619";"Stormwater ponds can contain comparable biodiversity to unmanaged wetlands in urban areas";"";"Urban freshwaters provide a range of ecosystem services, including stormwater management, water treatment, biodiversity, and aesthetics. Management of freshwaters should aim to maximise as many of these services as possible, but managers are often focused on individual services. To test for the biodiversity value of stormwater management ponds (SMPs) in Ottawa, Canada, 20 SMPs were surveyed for macroinvertebrates using standardised sampling techniques. These were compared against 10 wetlands that were not managed for stormwater control (a combination of ornamental lakes, natural lakes, and nature reserves) in and around the same urban area (a total of 30 ponds). Natural wetlands and SMPs were very different in their water chemistry, which was correlated with the proportion of urban land use within 1 km of the site, with higher conductivity in SMPs with increasing urban land cover (P = 0.046). Despite this, natural wetlands and the richest SMPs contained similar levels of biodiversity and similar macroinvertebrate community structure. This study highlights that stormwater management can occur alongside biodiversity enhancement in urban areas, but correlations between urban land use, water chemistry, and the structure of biological communities suggests that run-off from urban areas is likely a major factor in structuring biological communities in built-up regions.";"Hassall, Christopher
Anderson, Sarah";"";"Springer";"AGRIS";"2015-12-31";"en";"land cover;land use;urban areas";"";"Land Use, Management & Investment";"CAN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500082619";"http://dx.doi.org/10.1007/s10750-014-2100-5";"";"";"";"137-149"
"AGRIS:US201400149391";"Scale Effects on Spatially Varying Relationships Between Urban Landscape Patterns and Water Quality";"";"Scientific interpretation of the relationships between urban landscape patterns and water quality is important for sustainable urban planning and watershed environmental protection. This study applied the ordinary least squares regression model and the geographically weighted regression model to examine the spatially varying relationships between 12 explanatory variables (including three topographical factors, four land use parameters, and five landscape metrics) and 15 water quality indicators in watersheds of Yundang Lake, Maluan Bay, and Xinglin Bay with varying levels of urbanization in Xiamen City, China. A local and global investigation was carried out at the watershed-level, with 50 and 200� m riparian buffer scales. This study found that topographical features and landscape metrics are the dominant factors of water quality, while land uses are too weak to be considered as a strong influential factor on water quality. Such statistical results may be related with the characteristics of land use compositions in our study area. Water quality variations in the 50� m buffer were dominated by topographical variables. The impact of landscape metrics on water quality gradually strengthen with expanding buffer zones. The strongest relationships are obtained in entire watersheds, rather than in 50 and 200� m buffer zones. Spatially varying relationships and effective buffer zones were verified in this study. Spatially varying relationships between explanatory variables and water quality parameters are more diversified and complex in less urbanized areas than in highly urbanized areas. This study hypothesizes that all these varying relationships may be attributed to the heterogeneity of landscape patterns in different urban regions. Adjustment of landscape patterns in an entire watershed should be the key measure to successfully improving urban lake water quality.";"Sun, Yanwei
Guo, Qinghai
Liu, Jian
Wang, Run";"";"Springer";"AGRIS";"2014-12-31";"en";"urbanization;urban planning;land use;urban areas";"Urban Tenure";"Land Use, Management & Investment";"CHN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400149391";"http://dx.doi.org/10.1007/s00267-014-0287-x";"";"";"";"272-287"
"AGRIS:US2016213994";"Projecting Livestock Numbers";"";"The Ministry of Agriculture and Forestry (MAF) undertakes forecasts and projections of livestock numbers as part of the twice yearly contribution to The Treasury’s economic and fiscal updates. MAF’s Pastoral Supply Response Model (PSRM) was recently re-developed and used for the first time in the Budget Economic and Fiscal Update round of 2004. The PSRM projects annual inventory numbers as at 30 June, births and livestock numbers for slaughter. The paper discusses the PSRM, the post-model adjustments process, and the feed through to a simplistic assessment of land use changes within pasture areas.";"Forbes, Rod
Gardiner, Peter";"";"";"AGRIS";"2004-06-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016213994";"http://purl.umn.edu/97790";"";"";"";""
"AGRIS:US201400164907";"Water for agriculture: challenges and opportunities in a war zone";"";"Wars, drought and social collapse have greatly impaired land management and agriculture production systems in the southeastern Afghanistan provinces of Khost, Paktika and Paktya. This region has long existed with limited central government influence and remains particularly unstable. A complex physical and social geography, on-going warfare, severely limited mobility and policies poorly adapted to regional realities hamper development and reconstruction. On-farm water efficiency improvement, watershed-scale work restricted to small, socially homogeneous watersheds and word-of-mouth Afghan-to-Afghan technology dissemination are particularly important development strategies in this environment.";"Groninger, John W.
Lasko, Richard J.";"";"Taylor & Francis Group";"AGRIS";"2011-12-31";"en";"land management";"";"Land Use, Management & Investment";"AFG";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400164907";"http://dx.doi.org/10.1080/02508060.2011.613220";"";"";"";"693-707"
"AGRIS:US201500055531";"Participatory GIS to mitigate conflicts between reindeer husbandry and forestry in Vilhelmina Model Forest, Sweden";"";"To improve communication between reindeer-herders and other land users, we developed and implemented a system to produce reindeer husbandry plans together with Sami reindeer-herding communities. A central component of our communications strategy was the introduction and use of a participatory GIS (pGIS). We evaluated the potential and limitations of pGIS as a tool for collaborative learning. We concluded that by merging traditional and scientific knowledge in a pGIS, the process of spatial communication has contributed to a more inclusive planning process, and to improved knowledge-sharing. Furthermore, the process has contributed to a more efficient long-term perspective where land use planning focuses on key areas but with solutions applied to the landscape. The Model Forest offered an appropriate platform to facilitate the process.";"Sandstrom, Per
Sandstrom, Camilla
Svensson, Johan
Jougda, Leif
Baer, Karin";"";"";"AGRIS";"2012-12-31";"en";"land use planning;forestry;animal husbandry";"Forest Tenure";"Land Use, Management & Investment";"SWE";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201500055531";"http://dx.doi.org/10.5558/tfc2012-051";"";"";"";"254-260"
"AGRIS:US201600193092";"Carbon Accumulation in the Bulk Soil and Different Soil Fractions During the Rehabilitation of Desertified Grassland in Horqin Sandy Land (Northern China)";"";"Desertification, which affects more than two-thirds of the world's arid and semi-arid regions, is a significant global ecological and environmental problem. There is a strong link between desertification of the drylands and emission of COâ from soil and vegetation to the atmosphere. The Horqin Sandy Land is a severely desertified area in China's agro-pastoral ecotone due to its fragile ecology, combined with unsustainable land management. We estimated changes of organic carbon content in the bulk soil (0â5 cm), in the light-fraction of soil organic matter (based on density fractionation), and in the various particle-size fractions in areas with mobile sand dunes after implementing grazing exclusion (12 and 27 years) and tree and shrub planting (22 and 24 years). Carbon stocks in the bulk soil and all soil density and particle-size fractions increased significantly in the exclosure and plantation plots. The average rates of carbon accumulation in the bulk soil in the exclosure and plantation plots were 16.0 and 17.8 g mâ»Â² yâ»Â¹, respectively, versus corresponding values of 2.3 and 7.1 g mâ»Â² yâ»Â¹ for the light fraction, 4.3 and 8.0 g mâ»Â² yâ»Â¹ for the coarse fraction, 5.0 and 3.4 g mâ»Â² yâ»Â¹ for the fine sand, 4.5 and 4.2 g mâ»Â² yâ»Â¹ for the very fine sand, and 1.8 and 1.8 g mâ»Â² yâ»Â¹ for the silt+clay fraction. The older the exclosure and plantation, the more carbon accumulated in the bulk soil and in each fraction. The carbon pool exceeded the level in non-desertified grasslands after 27 years of grazing exclosure and 24 years of the shrub plantation. Our results suggest that both grazing exclusion and planting trees and shrubs can restore desertified grassland, creating a high potential for sequestering soil carbon, but that the plantations appeared to accumulate soil carbon faster than the exclosures.";"Li, Yuqiang
Zhao Xueyong
Wang Shaokun
Zhang Fengxia
Lian Jie
Huang Wenda
Mao Wei";"";"Museum and Institute of Zoology, Polish Academy of Sciences";"AGRIS";"2015-12-31";"en";"desertification;land management;grazing";"Land, Climate change & Environment;Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"CHN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600193092";"http://dx.doi.org/10.3161%2F15052249PJE2015.63.1.008";"";"";"";"88-101"
"AGRIS:US201300767888";"Simulating SOC changes in 11 land use change chronosequences from the Brazilian Amazon with RothC and Century models";"";"Land use and land cover changes in the Brazilian Amazon have major implications for regional and global carbon (C) cycling. Cattle pasture represents the largest single use (about 70%) of this once-forested land in most of the region. The main objective of this study was to evaluate the accuracy of the RothC and Century models at estimating soil organic C (SOC) changes under forest-to-pasture conditions in the Brazilian Amazon. We used data from 11 site-specific 'forest to pasture' chronosequences with the Century Ecosystem Model (Century 4.0) and the Rothamsted C Model (RothC 26.3). The models predicted that forest clearance and conversion to well managed pasture would cause an initial decline in soil C stocks (0-20 cm depth), followed in the majority of cases by a slow rise to levels exceeding those under native forest. One exception to this pattern was a chronosequence in Suia-Missu, which is under degraded pasture. In three other chronosequences the recovery of soil C under pasture appeared to be only to about the same level as under the previous forest. Statistical tests were applied to determine levels of agreement between simulated SOC stocks and observed stocks for all the sites within the 11 chronosequences. The models also provided reasonable estimates (coefficient of correlation = 0.8) of the microbial biomass C in the 0-10 cm soil layer for three chronosequences, when compared with available measured data. The Century model adequately predicted the magnitude and the overall trend in delta¹³C for the six chronosequences where measured delta¹³C data were available. This study gave independent tests of model performance, as no adjustments were made to the models to generate outputs. Our results suggest that modelling techniques can be successfully used for monitoring soil C stocks and changes, allowing both the identification of current patterns in the soil and the projection of future conditions. Results were used and discussed not only to evaluate soil C dynamics but also to indicate soil C sequestration opportunities for the Brazilian Amazon region. Moreover, modelling studies in these 'forest to pasture' systems have important applications, for example, the calculation of CO₂ emissions from land use change in national greenhouse gas inventories.";"Cerri, C.E.P.
Easter, M.
Paustian, K.
Killian, K.
Coleman, K.
Bernoux, M.
Falloon, P.
Powlson, D.S.
Batjes, N.
Milne, E.";"";"";"AGRIS";"2007-12-31";"en";"climate change;land use;land management";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300767888";"http://dx.doi.org/10.1016/j.agee.2007.01.007";"";"";"";"46-57"
"AGRIS:US201400148381";"Sloping farmland identification using hierarchical classification in the Xi-He region of China";"";"The Loess Plateau suffers the most serious soil erosion in China. Sloping cultivated land is one of the most common land types in the region, and it leads to severe soil erosion. Analyses based on fine resolution satellite imagery can play a key role in the surveying of sloping farmland. In this article, a combination of remote-sensing (RS) and geographical information system (GIS) techniques under the hierarchical classification framework is used to investigate the sloping cultivated land in the Xi–He ecological engineering demonstration region of the Loess Plateau. This article synthetically adopts Système Pour l'Observation de la Terre 5 (SPOT-5) high-resolution images, Thematic Mapper (TM) multi-spectral images, and a terrain map at a scale of 1:10,000 to calculate the spectral, textural, and slope attributes of the sloping land type. A Bayesian classification method is employed to distinguish the crop and non-crop areas with a priori knowledge provided by local experts. The Gabor filter and the grey-level co-occurrence matrices (GLCM) method are used in combination under a man–machine interactive interpretation to extract the differences of texture trends and density distributions between sloping cultivated land and terraces, and a window-based method of texture analysis operations is adopted. A classification accuracy assessment by field survey shows that the total interpretation accuracy exceeds 80%. The sloping cultivated land in the research region covers an area of 233.06 km², and the sub-watersheds, such as the Yangliu watershed, need key management in the future.";"Li, Yi
Gong, Jianhua
Wang, Dongchuan
An, Leping
Li, Rong";"";"Taylor & Francis Group";"AGRIS";"2013-12-31";"en";"";"";"";"CHN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400148381";"http://dx.doi.org/10.1080/01431161.2012.715772";"";"";"";"545-562"
"AGRIS:US201300767887";"Predicted soil organic carbon stocks and changes in Jordan between 2000 and 2030 made using the GEFSOC Modelling System";"";"Estimates of soil organic carbon (SOC) stocks and changes under different land use systems can help determine vulnerability to land degradation. Such information is important for countries in arid areas with high susceptibility to desertification. SOC stocks, and predicted changes between 2000 and 2030, were determined at the national scale for Jordan using The Global Environment Facility Soil Organic Carbon (GEFSOC) Modelling System. For the purpose of this study, Jordan was divided into three natural regions (The Jordan Valley, the Uplands and the Badia) and three developmental regions (North, Middle and South). Based on this division, Jordan was divided into five zones (based on the dominant land use): the Jordan Valley, the North Uplands, the Middle Uplands, the South Uplands and the Badia. This information was merged using GIS, along with a map of rainfall isohyets, to produce a map with 498 polygons. Each of these was given a unique ID, a land management unit identifier and was characterized in terms of its dominant soil type. Historical land use data, current land use and future land use change scenarios were also assembled, forming major inputs of the modelling system. The GEFSOC Modelling System was then run to produce C stocks in Jordan for the years 1990, 2000 and 2030. The results were compared with conventional methods of estimating carbon stocks, such as the mapping based SOTER method. The results of these comparisons showed that the model runs are acceptable, taking into consideration the limited availability of long-term experimental soil data that can be used to validate them. The main findings of this research show that between 2000 and 2030, SOC may increase in heavily used areas under irrigation and will likely decrease in grazed rangelands that cover most of Jordan giving an overall decrease in total SOC over time if the land is indeed used under the estimated forms of land use.";"Al-Adamat, R.
Rawajfih, Z.
Easter, M.
Paustian, K.
Coleman, K.
Milne, E.
Falloon, P.
Powlson, D.S.
Batjes, N.H.";"";"";"AGRIS";"2007-12-31";"en";"desertification;land use";"Land, Climate change & Environment";"Land Use, Management & Investment";"JOR";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300767887";"http://dx.doi.org/10.1016/j.agee.2007.01.006";"";"";"";"35-45"
"AGRIS:US201400061419";"Impacts of management and enclosure age on recovery of the herbaceous rangeland vegetation in semi-arid Kenya";"";"Establishment of seasonal grazing enclosures has become an important rangeland rehabilitation strategy in semi-arid regions. This study assessed the impact of enclosure age and enclosure management on the vegetation composition in the Njemps Flats range unit, Lake Baringo Basin (Kenya). Six communal enclosures (13-23 years since establishment) and six private enclosures (3-17 years since establishment) were selected. Point-line transect and quadrat-based measurements were made of herbaceous cover, functional group relative abundance and standing crop inside the enclosures and in the adjacent open rangeland. Unpalatable forbs and sedges dominated the herbaceous vegetation of the degraded open rangeland. Informal semi-private land ownership reduced open rangeland degradation as shown by a higher cover of surviving annual grasses. Rangeland enclosure fostered regeneration of annual and perennial grasses, and significantly increased grass cover and standing crop. Private and communal enclosure management were equally successful in rehabilitating grass cover. Standing crop in the communal enclosures was fully recovered, but it was sub-optimal in all private enclosures reflecting recent grazing or grass cutting activities. The variability in rehabilitation success highlights the high potential of individual herders’ incentives to promote rangeland rehabilitation but also stresses the importance of more detailed characterisation and monitoring of the enclosure management decisions.";"Verdoodt, A.
Mureithi, S.M.
Ranst, E. Van";"";"";"AGRIS";"2010-12-31";"en";"grazing;land ownership;rangelands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"KEN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400061419";"http://dx.doi.org/10.1016/j.jaridenv.2010.03.007";"";"";"";"1066-1073"
"AGRIS:US201600090105";"Genetically Modified Organisms: Rights To Use Commodity Names and the Lemons Problem";"";"Genetically modified crops have met some consumer opposition domestically and abroad. This opposition has resulted in variety market and policy reactions with a large potential to disrupt trade and to become a focus of international negotiations. In this paper we consider the spillover from adopters to the non-adopters and non-consumers of GM technology. In the absence of any (organizational) transaction costs the assignment of property right to use the name corn will result in Pareto improving decisions with respect to the introduction of GM technology. However, in the presence of transaction costs the ability to use generic crop names such as corn, the adopters of GM technology have the implicit right and will impose costs on participants in the non-GM marketing channel, by creating a lemons problem. This assignment of property rights can result in the commercial introduction of GM despite potential losses in overall social welfare. If the property rights are reassigned such that the innovators are forced to segregate their GM products through labeling laws, this preempts welfare decreasing technology introduction. The relative efficiency of either allocation of property rights depends on the cost savings, rate of adoption, segregation costs, and consumers preference for the GM crop in question. This suggests that assignment of property rights may be more effective if done on a case-by-case basis rather than a one size fits all policy.";"Gray, Richard
Moss, Charles B.
Schmitz, Andrew";"";"De Gruyter";"AGRIS";"2004-12-31";"en";"property rights";"";"Land Policy & Legislation;Access to Land & Tenure Security";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600090105";"http://dx.doi.org/10.2202/1542-0485.1057";"";"";"";""
"AGRIS:US201600090104";"GMOs: Prospects for Productivity Increases in Developing Countries";"";"There are two mechanisms by which modern genetically modified organism (GMO) products can affect productivity in developing countries. The first is the Genes for Rent mechanism where a recipient country agrees with a GMO company to incorporate a GMO product (e.g., a Bt gene in cotton varieties) and pay a technology fee. The second is the Transgenic Breeding mechanism in which National Agricultural Research System (NARS) breeders use modern biotech methods marker-aided breeding, genetic maps, and genomics research to produce GMO traits of economic value in crop varieties. The first mechanism requires little skill on the part of the recipient country (the GMO supplier will incorporate the gene into a number of varieties). But these GMO products are of little value in traditional crop varieties. Few countries have the Intellectual Property Rights or regulatory regimes at present to support this mechanism. The second mechanism is very demanding of skills by NARS breeders. Only a few NARS programs (notably China, India, Brazil, Argentina, and a few other countries) are investing in these skills. The promise of GMO-based productivity gains in developing countries is thus constrained. Only a few countries are positioned to pursue both mechanisms.";"Evenson, Robert E.";"";"De Gruyter";"AGRIS";"2004-12-31";"en";"";"";"";"IND;BRA;CHN;ARG";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600090104";"http://dx.doi.org/10.2202/1542-0485.1056";"";"";"";""
"AGRIS:US2012210037";"Contracting for Environmental Property Rights: The Case of Vittel";"";"Based on an authentic case of contracting for environmental property rights, our paper shows several implications of applying the Coases propositions. The case study adds empirical content to basic transaction costs concepts by analyzing the design and implementation of a contractual arrangement between a pollutee a bottler of mineral water Vittel and several polluting farmers. We analyze the bargaining between land and water rights owners and the bottler Vittel to determine how transaction cost issues (valuation disputes, bi-lateral monopoly conditions, and third-party effects) were overcome and how they succeeded in contracting for environmental property rights. We provide several comparisons of the Vittel case with other similar cases, leading to generalizations and testable propositions for environmental rights negotiations.";"Depres, Christophe
Grolleau, Gilles
Mzoughi, Naoufel";"";"";"AGRIS";"2005-12-31";"en";"";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2012210037";"http://purl.umn.edu/24729";"";"";"";""
"AGRIS:US201600079705";"Cost-benefit analysis blueprint for regional weed management: Nassella neesiana (Chilean needle grass) as a case study";"";"We describe a bio-economic model for Nassella neesiana (Chilean needle grass) that estimates the net benefit of a containment programme for the weed in Canterbury as the difference between the cost of containment and the costs incurred over time should the weed spread within sheep and beef pastoral systems. Logistic spread is assumed with the maximum area that could be invaded (772,080 ha) determined by constraining a climate niche model for the weed to susceptible farm system types within productive land use capability classes. The current size of the invaded area (80 ha) was determined by field observations in Canterbury in 2008, and the spread rate (201 years to 90% saturation) was derived from observations in the adjacent Marlborough region. With these assumptions, and discounting at 8% per year over 100 years, the net benefit is negative NZ$173,178 ($83,900–$257,078) and containment would not be economically worthwhile. However, the net benefit is positive over a range of lower discount rates and higher spread rates, revealing a need for robust estimates of these parameters. The model presented here provides a generic blueprint for meeting the requirements of the Biosecurity Act with respect to evaluating proposed regional weed management programmes.";"Bourdôt, G
Basse, B
Kriticos, D
Dodd, M";"";"Taylor & Francis Group";"AGRIS";"2015-12-31";"en";"land use";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201600079705";"http://dx.doi.org/10.1080/00288233.2015.1037460";"";"";"";"325-338"
"AGRIS:US201300124045";"Navajo Nation's water rights and miscellaneous water supply issues [microform]hearing before the Committee on Energy and Natural Resources, United States Senate, One Hundred Tenth Congress, first session, to receive testimony on S. 1711 ... June 27, 2007";"";"";"";"United States;Senate.;Committee on Energy and Natural Resources.;Congress.;United States.";"United States Government Publishing Office";"AGRIS";"2007-12-31";"en";"water rights";"";"Access to Land & Tenure Security";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201300124045";"http://purl.access.gpo.gov/GPO/LPS87955";"";"";"";""
"AGRIS:US201400064687";"Soil degradation in Kabd area, southwestern Kuwait City";"";"Adverse environmental impacts of human activities are the main causes of soil degradation in the desert of Kuwait in general, and in Kabd area in particular. In this study, assessment of soil degradation in open and protected sites has been carried out using field measurements and laboratory investigations. The overall status of vegetation is nearly twice as low in vegetation cover in the open sites than in the protected ones due to overgrazing and off-road transport. Compaction of soil due to pressure exerted on the soil by vehicles led to a significant reduction in its porosity, permeability and infiltration capacity. The average infiltration rate of the compacted soils is 51 per cent lower than that of the non-compacted soils. The bulk density of the non-compacted soils is 3.4 per cent lower than that of compacted soil. The average topsoil resistance of compacted soils has increased by 83 per cent in comparison with non-compacted soil. Using the least squares method a relation between infiltration rate (IR) and penetration resistance (PR) of the topsoil for the study areas is found (i.e. IR=−0.148 PR+1.85 with R(2)=25 per cent). Soil strength within the soil profile shows maximum penetration resistance readings at 11.5 cm depth in average in compacted soils, while it shows maximum readings at 34.6 cm depth in average in non-compacted soils. The adverse changes in the chemical properties due to soil compaction is also investigated. A restoration plan is needed in order to reduce land degradation.";"Misak, R.F.
Al-Awadhi, J.M.
Omar, S.A.
Shahid, S.A.";"";"";"AGRIS";"2002-12-31";"en";"land degradation";"Land, Climate change & Environment";"Land Use, Management & Investment";"KWT";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400064687";"http://dx.doi.org/10.1002/ldr.522";"";"";"";"403-415"
"AGRIS:US201400064681";"Farmland degradation in the mountains of Nepal: a study of watersheds ‘with’ and ‘without’ external intervention";"";"Amidst growing concerns about farmlands conservation, this paper examines the status of farmlands in two mountain watersheds ‘with’ and ‘without’ external intervention, located in the western hills of Nepal. Information was obtained from a household survey and group discussions conducted during April to September 1999. The severity of soil erosion from farmers' perspectives, density of landslides, soil nutrient balance and change in crop yield have been adopted as indicators of the status of the land. Results of the analysis indicate that land resources in both watersheds are undergoing degradation, though the causes and extent of degradation vary from one type of land to another. Upland crop terraces, locally called bari, are undergoing degradation most seriously under the combined influence of severe soil erosion, landslide and the depletion of soil nutrients. In particular, soil erosion has severely affected nearly half of the upland crop terraces in both watersheds due to a number of natural and anthropogenic factors ranging from weak geological structure to arable agriculture. Landslide and nutrient depletion have affected all types of farmlands except homesteads in both watersheds. Overall, the extent and intensity of land degradation is relatively high in the non-project area, as farmers were not provided with necessary technical and financial support. A broad strategy has been outlined for effective conservation of farmlands.";"Thapa, G.B.
Paudel, G.S.";"";"";"AGRIS";"2002-12-31";"en";"land degradation";"Land, Climate change & Environment";"Land Use, Management & Investment";"NPL";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400064681";"http://dx.doi.org/10.1002/ldr.536";"";"";"";"479-493"
"AGRIS:US201400064680";"Soil carbon sequestration in China through agricultural intensification, and restoration of degraded and desertified ecosystems";"";"The industrial emission of carbon (C) in China in 2000 was about 1 Pg yr 1, which may surpass that of the United States (1.84 Pg C) by 2020. China’s large land area, similar in size to that of the United States, comprises 124 Mha of cropland, 400 Mha of grazing land and 134 Mha of forestland. Terrestrial C pool of China comprises about 35–60 Pg in the forest and 120–186 Pg in soils. Soil degradation is a major issue affecting 145 Mha by different degradative processes, of which 126 Mha are prone to accelerated soil erosion. Total annual loss by erosion is estimated at 5.5 Pg of soil and 15.9 Tg of soil organic carbon (SOC). Erosion-induced emission of C into the atmosphere may be 32–64 Tg yr 1. The SOC pool progressively declined from the 1930s to 1980s in soils of northern China and slightly increased in those of southern China because of change in land use. Management practices that lead to depletion of the SOC stock are cultivation of upland soils, negative nutrient balance in cropland, residue removal, and soil degradation by accelerated soil erosion and salinization and the like. Agricultural practices that enhance the SOC stock include conversion of upland to rice paddies, integrated nutrient management based on liberal use of biosolids and compost, crop rotations that return large quantities of biomass, and conservation-effective systems. Adoption of recommended management practices can increase SOC concentration in puddled soil, red soil, loess soils, and salt-affected soils. In addition, soil restoration has a potential to sequester SOC. Total potential of soil C sequestration in China is 105–198 Tg C yr 1 of SOC and 7–138 TgC yr 1 for soil inorganic carbon (SIC). The accumulative potential of soil C sequestration of 11 Pg at an average rate of 224 Tg yr 1 may be realized by 2050. Soil C sequestration potential can offset about 20 per cent of the annual industrial emissions in China.";"Lal, R.";"";"";"AGRIS";"2002-12-31";"en";"grazing lands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"USA;CHN";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400064680";"http://dx.doi.org/10.1002/ldr.531";"";"";"";"469-478"
