ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"AGRIS:QL2012000725";"Disputing, negotiating and accommodating as means to acquire and protect water rights:  A case study of conflicts in Dang";"";"";"Pradhan, M. C.
Pradhan, R.";"";"";"AGRIS";"1997-12-31";"en";"water rights";"";"Access to Land & Tenure Security";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=QL2012000725";"http://publications.iwmi.org/pdf/H020131.pdf";"";"";"";""
"AGRIS:QL2012000724";"Improvement and enlargement of a farmer managed irrigation system in Tanahu: Changing rights to water and conflict resolution";"";"";"Durga, K. C.
Pradhan, R.";"";"";"AGRIS";"1997-12-31";"en";"water rights";"";"Access to Land & Tenure Security";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=QL2012000724";"http://publications.iwmi.org/pdf/H020130.pdf";"";"";"";""
"AGRIS:BR2013202193";"Descomposición de hojarasca y reciclado del nitrógeno de frutales tropicales y subtropicales en terrazas de cultivo en la costa de Granada (SE España)";"";"
El experimento se realizó en la costa de Granada (SE España). Se estudiaron la descomposición de
la hojarasca y el reciclado del nitrógeno en cuatro tipos de hojas de frutales de origen subtropical
y tropical: mango (Mangifera indica L.), chirimoyo (Annona cherimola Mill.), níspero (Eriobotrya
japonica Lindl.) y aguacate (Persea americana Mill.), empleando la técnica de las bolsas. El
chirimoyo tuvo las mayores tasas de descomposición de hojarasca, mientras que la de mango
fue la más persistente. Las constantes de descomposición (k) para mango, níspero, aguacate y
chirimoyo fueron 0,64, 0,84, 0,80 y 1,30 años-1, respectivamente. El nitrógeno en níspero y mango
fue inmovilizado durante los primeros meses en un 73 y 21%, respectivamente, siendo liberado más
tarde. En contraste con la hojarasca de chirimoyo y aguacate, que no experimentaron periodos
de inmovilización. El estudio de la dinámica de liberación de nutrientes en un suelo agrícola y en
particular en terrazas de cultivo es muy importante para predecir la disponibilidad y el reciclado de
nutrientes para las plantas y en consecuencia, sus implicaciones medioambientales.
O experimento foi realizado na região costeira de Granada (SE España). Estudou-se a decomposição
das folhas caídas sobre o solo e a ciclagem de nitrogênio a partir de folhas de frutas de origem
tropical e subtropical: manga (Mangifera indica L.), cherimóia (Annona cherimola Mill.), nêspera
(Eriobotrya japonica Lindl.) e abacate (Persea americana Mill.), empregando a técnica das bolsas.
A atemóia apresentou as maiores taxas de decomposição para as folhas, ao passo que as de
manga apresentaram-se como as mais persistentes. As constantes de decomposição (k) para as
de manga, nêspera, abacate e cherimóia foram de 0,64, 0,84, 0,80 e 1,30 anos-1, respectivamente.
O nitrogênio nas folhas de cherimóia e de manga foi imobilizado durante os primeiros meses em
73 e 21%, respectivamente, sendo liberado mais tarde. Em contraste com as folhas de cherimóia
e de abacate, que não experimentaram o período de imobilização. O estudo da dinâmica de
liberação de nutrientes em solo agrícola e, particularmente, em terras de cultivo é muito importante
para prever a disponibilidade e a ciclagem de nutrientes para plantas e, em conseqüência, suas
implicações junto ao meio-ambiente.";"Carmen Rocío Rodríguez Pleguezuelo
Víctor Hugo Durán Zuazo
José Luis Muriel Fernández
Dionisio Franco Tarifa";"";"Federal University of Piaui";"AGRIS";"2011-12-31";"en;pt";"sustainable land management";"Land, Climate change & Environment";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=BR2013202193";"http://comunicata.ufpi.br/index.php/comunicata/article/viewFile/24/63";"";"";"";"42-48"
"AGRIS:US201400065373";"framework for national assessment of land degradation in the drylands: a case study of somalia";"";"Land degradation is a gradual, negative environmental process that is accelerated by human activities. Its gradual nature allows degradation to proceed unnoticed, thus reducing the likelihood of appropriate and timely control action. Presently, there are few practical frameworks to help countries design national strategies and policies for its control. The study presented here developed a framework for the national assessment of land degradation. This framework is envisaged to support governments in formulating policies on land degradation. It uses time‐series remote sensing data to identify the rate and extent of land degradation, local experts to identify prevalent degradation types and drivers of the degradation and field observations to validate the overall assessment. Its simplicity, use of freely downloadable input data and self‐triangulation of the assessment methods make it suitable for rapid assessment of land degradation on a national scale. It was tested in Somalia, where it exhibited accuracy greater than 60 per cent when assessing land degradation. This framework is relevant for designing national strategies and policies that address land degradation and provides an opportunity for accurate identification of areas to target with comprehensive local assessment. Testing of the framework in Somalia showed that about one‐third of the country was degraded because of loss of vegetation cover, topsoil loss and to the decline of soil moisture. Overgrazing, excessive tree cutting and poor agronomic practices in agricultural areas were identified as the primary drivers of the country's land degradation. These drivers are encouraged by the prevailing communal land tenure practices, poor governance and civil war. Copyright © 2011 John Wiley & Sons, Ltd.";"Omuto, C. T.
Balint, Z.
Alim, M. S.";"";"";"AGRIS";"2014-12-31";"en";"land degradation;land tenure";"Land, Climate change & Environment";"Land Policy & Legislation;Land Use, Management & Investment;Access to Land & Tenure Security";"SOM";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400065373";"http://dx.doi.org/10.1002/ldr.1151";"";"";"";"105-119"
"AGRIS:US2012206111";"A SUSTAINABLE HERBICIDE AND GRASS ESTABLISHMENT APPROACH FOR LAND RECLAMATION: A CASE OF RUSSIAN KNAPWEED";"";"Controlling Russian knapweed with an integrated system of herbicide followed by seeding perennial grass is profitable in yielding an 8.7% average rate of return, and repaying the establishment costs in approximately six years.  Moreover, the system is sustainable by exploiting plant competition and eliminating herbicide usage in later years.";"Feuz, Bridger
Held, Larry J.
Jacobs, James J.
Whitson, Thomas D.";"";"";"AGRIS";"1999-12-31";"en";"land economics";"";"";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2012206111";"http://purl.umn.edu/35725";"";"";"";""
"AGRIS:US2016203243";"Household Food Security in a Subsistence Economy: Application of Translog Cost Function to Cross-sectional data in Vihiga District, Kenya";"";"Vihiga, one of the poorest and densely populated districts in Kenya is perpetually food deficit (GOK, 2005). While food demand continued to rise, production fell behind both targeted production and district demand. To make matters worse food deficit situation worsened over the last decade. Rising population and competition for resources have curtailed efforts to improve household food production in the district. Unfavorable poverty indicators in the district only make matters worse. About 57.6 percent of the population and more than 50 percent of households live below absolute poverty line while 57 percent of the population and households live below food poverty line (GOK, 2005). Poor welfare indicators for Vihiga district underscore the importance and urgency for addressing its basic needs. Understanding determinants of food security in Vihiga district will improve targeting, the focus and success of policies for addressing food insecurity. The paper examines food security in a subsistence economy with an application of a Translog cost function to household survey data in Vihiga district to determine the supply side constraints. Cluster sampling was used with divisions forming the main clusters in the district. Using systematic random sampling, 50 households were selected from each cluster resulting in a sample of 300.  Results show that scale of production, number of adults, household head, business income, employment; human resource development, capital, and land size significantly influence household food security. Food security programmes, in subsistence economies, aimed at revamping production should focus more on enhancing accessibility to production resources and improving the quality of labor through training.Key Words: Food security, Translog cost function, Vihiga, Kenya";"Nyangweso, P.M.
Odhiambo, Mark O.
Odunga
Serem, A.K";"";"";"AGRIS";"2008-11-31";"en";"food security";"Land & Food Security";"";"KEN";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016203243";"http://purl.umn.edu/52216";"";"";"";""
"AGRIS:US201301795074";"How Certain Are Salmon Recovery Forecasts? A Watershed-scale Sensitivity Analysis";"";"Complex relationships between landscape and aquatic habitat conditions and salmon (Oncorhynchus spp.) populations make science-based management decisions both difficult and essential. Due to a paucity of empirical data, models characterizing these relationships are often used to forecast future conditions. We evaluated uncertainties in a suite of models that predict possible future habitat conditions and fish responses in the Lewis River Basin, Washington, USA. We evaluated sensitivities of predictions to uncertainty in model parameters. Results were sensitive to 60% of model parameters but substantially so (|partial regression coefficients| >0.5) to <10%. We also estimated accuracy of several predictions using field surveys. Observations mostly fell within predicted ranges for riparian shade and fine-sediment deposition, but large woody debris estimates matched only half the time. We provide suggestions to modelers for improving model accountability, and describe how managers can incorporate prediction uncertainty into decision-making, thereby improving the odds of successful salmon habitat recovery.";"Fullerton, A. H.
Jensen, D.
Steel, E. A.
Miller, D.
McElhany, P.";"";"Springer";"AGRIS";"2010-12-31";"en";"land management";"";"Land Use, Management & Investment";"USA";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201301795074";"http://dx.doi.org/10.1007/s10666-008-9185-z";"";"";"";"13-26"
"AGRIS:US2016215452";"Sectoral mobility of production factors in agriculture and predictions for the future";"";"European agriculture has been characterized by a shift in structure towards larger farms withless labour employed. Within the current article we investigate the case of Flanders, a regionin Belgium, and try to define what the sectoral shifts of labour and land have been in the past.Thereby we try to analyze and quantify structural change in Flemish agriculture, and to make projections for the future. The research was based on a Markov analysis of secondary census data, complemented by primary data obtained through a survey. In general it seems thatstructural change in Flemish agriculture follows the general trend of farms getting bigger, more specialized and employing more people per farm. This h";"Vandermeulen, Valerie
Mettepenningen, Evy
Calus, Mieke";"";"";"AGRIS";"2010-04-31";"en";"";"";"";"BEL";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016215452";"http://purl.umn.edu/61076";"";"";"";""
"AGRIS:US201400016427";"feature extraction software tool for agricultural object-based image analysis";"";"A software application for automatic descriptive feature extraction from image-objects, FETEX 2.0, is presented and described in this paper. The input data include a multispectral high resolution digital image and a vector file in shapefile format containing the polygons or objects, usually extracted from a geospatial database. The design of the available descriptive features or attributes has been mainly focused on the description of agricultural parcels, providing a variety of information: spectral information from the different image bands; textural descriptors of the distribution of the intensity values based on the grey level co-occurrence matrix, the wavelet transform and a factor of edgeness; structural features describing the spatial arrangement of the elements inside the objects, based on the semivariogram curve and the Hough transform; and several descriptors of the object shape. The output file is a table that can be produced in four alternative formats, containing a vector of features for every object processed. This table of numeric values describing the objects from different points of view can be externally used as input data for any classification software. Additionally, several types of graphs and images describing the feature extraction procedure are produced, useful for interpretation and understanding the process. A test of the processing times is included, as well as an application of the program in a real parcel-based classification problem, providing some results and analyzing the applicability, the future improvement of the methodologies, and the use of additional types of data sets. This software is intended to be a dynamic tool, integrating further data and feature extraction algorithms for the progressive improvement of land use/land cover database classification and agricultural database updating processes.";"Ruiz, L.A.
Recio, J.A.
Fernández-Sarría, A.
Hermosilla, T.";"";"Elsevier";"AGRIS";"2011-12-31";"en";"land cover;land use";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400016427";"http://dx.doi.org/10.1016/j.compag.2011.02.007";"";"";"";"284-296"
"AGRIS:US201400107257";"Land-cover classification of partly missing data using support vector machines";"";"Land-cover classification based on multi-temporal satellite images for scenarios where parts of the data are missing due to, for example, clouds, snow or sensor failure has received little attention in the remote-sensing literature. The goal of this article is to introduce support vector machine (SVM) methods capable of handling missing data in land-cover classification. The novelty of this article consists of combining the powerful SVM regularization framework with a recent statistical theory of missing data, resulting in a new method where an SVM is trained for each missing data pattern, and a given incomplete test vector is classified by selecting the corresponding SVM model. The SVM classifiers are evaluated on Landsat Enhanced Thematic Mapper Plus (ETM + ) images covering a scene of Norwegian mountain vegetation. The results show that the proposed SVM-based classifier improves the classification accuracy by 5–10% compared with single image classification. The proposed SVM classifier also outperforms recent non-parametric k-nearest neighbours (k-NN) and Parzen window density-based classifiers for incomplete data by about 3%. Moreover, since the resulting SVM classifier may easily be implemented using existing SVM libraries, we consider the new method to be an attractive choice for classification of incomplete data in remote sensing.";"Salberg, Arnt-Børre
Jenssen, Robert";"";"Taylor & Francis Group";"AGRIS";"2012-12-31";"en";"land cover";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400107257";"http://dx.doi.org/10.1080/01431161.2011.648378";"";"";"";"4471-4481"
"AGRIS:US2016216819";"THE ECONOMICS OF LAND-ZONING";"";"Land-use restrictions are frequently applied to separate polluting from non-polluting activities. In contrast to the existing literature, we incorporate spatial and intertemporal aspects of the problem simultaneously and determine the border of the zones endogenously. The results, based on a two-stage optimization method, show that non-spatially differentiated Pigouvian taxes on the final emissions are able to establish the socially optimaloutcome. Second-best instruments alone, such as a spatially differentiated tax on inputs or outputs are not able to support the socially optimal outcome and need to be complemented by land-zoning or land-use taxes. We compare the efficiency of different spatial environmental policies such as land-use taxes or land zoning. The necessary changes required to transform a spatially optimal, yet static, environmental policy into an intertemporally and spatially optimal environmental policy are presented and discussed.";"Goetz, Renan-Ulrich
Zilberman, David";"";"AgEcon Search";"AGRIS";"2000-12-31";"en";"land allocation;zoning";"";"Land Use, Management & Investment";"";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016216819";"http://purl.umn.edu/21828";"";"";"";""
"AGRIS:US201400107255";"Object-based change detection";"";"Characterizations of land-cover dynamics are among the most important applications of Earth observation data, providing insights into management, policy and science. Recent progress in remote sensing and associated digital image processing offers unprecedented opportunities to detect changes in land cover more accurately over increasingly large areas, with diminishing costs and processing time. The advent of high-spatial-resolution remote-sensing imagery further provides opportunities to apply change detection with object-based image analysis (OBIA), that is, object-based change detection (OBCD). When compared with the traditional pixel-based change paradigm, OBCD has the ability to improve the identification of changes for the geographic entities found over a given landscape. In this article, we present an overview of the main issues in change detection, followed by the motivations for using OBCD as compared to pixel-based approaches. We also discuss the challenges caused by the use of objects in change detection and provide a conceptual overview of solutions, which are followed by a detailed review of current OBCD algorithms. In particular, OBCD offers unique approaches and methods for exploiting high-spatial-resolution imagery, to capture meaningful detailed change information in a systematic and repeatable manner, corresponding to a wide range of information needs.";"Chen, Gang
Hay, Geoffrey J.
Carvalho, Luis M. T.
Wulder, Michael A.";"";"Taylor & Francis Group";"AGRIS";"2012-12-31";"en";"land cover";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400107255";"http://dx.doi.org/10.1080/01431161.2011.648285";"";"";"";"4434-4457"
"AGRIS:US201400107253";"Analysis of broadband surface BRDFs derived from TOA SW CERES measurements for surfaces classified by the IGBP land cover";"";"Most studies on the reflectance properties of the Earth's surface are addressed estimating the bidirectional reflectance distribution function (BRDF) of high spatial resolution and high spectral resolution satellite measurements. This article assesses the development of broadband (BB) BRDFs from radiances corresponding to large footprints classified according to the International Geosphere-Biosphere Programme (IGBP) land-cover classification. Top-of-atmosphere (TOA) shortwave (SW) CERES (Clouds and the Earth's Radiant Energy System) measurements are employed to invert the bidirectional reflectance factor (BRF) Rahman–Pinty–Verstraete (RPV) model for regions identified with the same IGBP type. The inversion of this non-linear parametric model is optimized to improve the computation efficiency and merged into a radiative transfer model to correct the surface radiances for the atmospheric effect. Analysis of the nature of the reflectance field simulated for several regions selected for every IGBP type determines whether the creation of general BRF models for surfaces defined by the same IGBP land cover is feasible. According to the results gathered in this study, the BB BRDFs for regions classified by the IGBP classification show values for the coefficient of variation (CV) between 3.5% and 44.1%. Consequently, the high differences achieved in the reflectance fields discourage the creation of BRDFs based on the IGBP land types.";"Domenech, Carlos
Lopez-Baeza, Ernesto";"";"Taylor & Francis Group";"AGRIS";"2012-12-31";"en";"land cover";"";"Land Use, Management & Investment";"";"Journal Articles & Books";"http://agris.fao.org/agris-search/search.do?recordID=US201400107253";"http://dx.doi.org/10.1080/01431161.2011.648282";"";"";"";"4374-4392"
"AGRIS:US2016216813";"Empirical methods for determining a reserve price in conservation auctions";"";"Conservation auctions are increasingly being used to procure publicenvironmental goods on private land. In the absence of demand-sideprice information, the majority of conservation auctions in Australia havebeen designed without a reserve price. In these instances bids have beenaccepted in order of cost-effectiveness until the budget constraint binds. Itis widely recognised that in situations where auctions are run repeatedlya reserve price strategy could allow for a more efficient allocation of fundsacross multiple rounds, both spatially and temporally.This paper provides a brief overview of methods for determining areserve price for application in conservation auctions. It is concluded thatinformation deficiencies and the high transaction costs involved in theapplication of these methods to conservation auctions often render themunsuitable for application to real-world auctions.This paper presents an empirical approach to determining a reserveprice using data obtained during an auction - the supply curve. Theapproach stems from the C4.5 algorithm, developed in the field ofdata mining to construct decision trees from training data using theconcept of information entropy. The algorithm establishes a reserve priceby determining the cut-off price that results in the ”best fit” of twonormal distributions to the frequency distribution of bid-price per unitenvironmental benefit.Empirical data from conservation auctions in Victoria is used todemonstrate the algorithm and compare auction results obtained usingthe algorithm and traditional ”budget” methods. The paper presents adiscussion on the situations where the algorithm could be appropriatelyused, and advantages and limitations of the approach are identified. Thepaper concludes that the use of the algorithm can result in efficiency gainsover the traditional budget method in situations where alternative reserveprice strategies are impractical.";"Eigenraam, Mark
Chua, Joselito J.
Edwards, Claire";"";"";"AGRIS";"2011-12-31";"en";"";"";"";"AUS";"Conference Papers & Reports";"http://agris.fao.org/agris-search/search.do?recordID=US2016216813";"http://purl.umn.edu/101406";"";"";"";""
"AGRIS:TR2013000705";"Effect of grazing on vegetation and soil traits of an artificial rangeland";"Yapay bir merada otlatmanın bitki örtüsü ve toprak özelliklerine etkisi";"After the rangeland law has been implemented, the areas used for field have been started to be converted to rangelands. A forage mixture of alfalfa, birdsfoot trefoil, perennial ryegrass, and smooth brome was sown in the rangeland of Hacıpehlivan village, Biga, Çanakkale in 2004 fall. Trial was carried out for two years (2006-2007) in this artificial pasture to determine dry forage production, the amount and ratio of forage consumed, botanical composition, nutritional composition of forage, soil pH, electrical conductivity (EC), organic matter, total nitrogen (N), available phosphorus (P), exchangeable K, Ca, Mg, bulk density and total porosity.

Mera Kanunu yürürlüğe girdikten sonra kayıtlarda mera olarak görülmesine rağmen tarla olarak kullanılan alanlar yeniden meraya dönüştürülmektedir. Bu şekilde tesis edilen Çanakkale ili Biga ilçesi Hacıpehlivan köyü merasına 2004 yılı sonbaharında yonca, gazal boynuzu, çok yıllık çim ve kılçıksız bromdan oluşan yem bitkileri karışımı ekilmiştir.Araştırmada meranın kuru ot üretimi, yenen ot miktarı ve oranı, bitki bileşimi, otun besleme değerleri ile toprakların pH, elektriksel iletkenlik (EC), organik madde, toplam azot (N), alınabilir fosfor (P), değişebilir K, Ca ve Mg, hacim ağırlığı ve toplam porozite özellikleri ele alınmıştır.";"Çetiner, M., Provincial Directorate of Agriculture, Çanakkale (Turkey)
Gökkuş, A., Onsekiz Mart University, Faculty of Agriculture, Çanakkale (Turkey). Div. of Field Crops
Parlak, M., Onsekiz Mart University, Lapseki Vocational School, Çanakkale (Turkey)";"";"";"AGRIS";"2012-12-31";"tr";"animal husbandry;grazing;grazing lands";"Rangelands, Drylands & Pastoralism";"Land Use, Management & Investment";"";"Policy Papers & Briefs";"http://agris.fao.org/agris-search/search.do?recordID=TR2013000705";"http://dergi.omu.edu.tr/index.php/ANAJAS/article/view/1676/1522";"";"";"";""
