ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Language;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"NARCIS:ut:oai:ris.utwente.nl:publications/9f03f34b-d0a0-428b-9e8e-d2c6a4aca96c";"An assessment of female participation in minor irrigation systems of Sri Lanka";"";"";"van der Molen, I.
Faculty of Behavioural, Management and Social Sciences
Department of Governance and Technology for Sustainability";"";"International Water Management Institute";"NARCIS";"2001-12-31";"en";"households;land ownership;women;women";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"LKA";"Journal Articles & Books";"https://www.narcis.nl/publication/RecordID/oai%3Aris.utwente.nl%3Apublications%2F9f03f34b-d0a0-428b-9e8e-d2c6a4aca96c";"https://research.utwente.nl/en/publications/an-assessment-of-female-participation-in-minor-irrigation-systems-of-sri-lanka(9f03f34b-d0a0-428b-9e8e-d2c6a4aca96c).html";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"women;METIS-202422;Statistics;Sri Lanka;Water scarcity;Water resources;Land ownership;farmers’ associations;IR-42644;Rehabilitation;Farmer participation;Households;Leadership;Decision Making;Gender;rain";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/466594";"Winterswijk - west : sociaal-economische verkenning van een ruilverkavelingsgebied in de Achterhoek";"";"";"Berkel, van, T.L.
Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1977-12-31";"nl";"agricultural land management;farming systems;land consolidation;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F466594";"http://library.wur.nl/WebQuery/wurpubs/466594";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"ruimtelijke ordening;landgebruik;ruilverkaveling;agrarische bedrijfsvoering;nederland;gelderland;achterhoek;physical planning;land use;land consolidation;farm management;netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/466431";"Bestemmingsplannen buitengebied en de land - en tuinbouw : een onderzoek naar de beperkingen die gemeentelijke bestemmingsplannen voor het buitengebied in Noord- en Oost-Nederland kunnen inhouden voor de land- en tuinbouw";"";"";"Linden, van der, P.
Dekker, K.M.
Helder, J.G.M.";"";"Wageningen Economic Research";"NARCIS";"1977-12-31";"nl";"agriculture;development;land use;land use planning;land use planning;rural development;rural planning";"Land & Investments;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F466431";"http://library.wur.nl/WebQuery/wurpubs/466431";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"plattelandsplanning;plattelandsontwikkeling;landgebruik;bedrijfsvoering;landbouw;landgebruiksplanning;ruimtelijke ordening;ontwerp;ontwikkeling;programma's;nederland;oost-nederland;rural planning;rural development;land use;management;agriculture;land use planning;physical planning;design;development;programs;netherlands;east netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/466405";"Laren : sociaal - economische verkenning van een ruilverkavelingsgebied in Gelderland";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1977-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform";"Land & Food Security;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F466405";"http://library.wur.nl/WebQuery/wurpubs/466405";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;landhervorming;ruilverkaveling;sociale wetenschappen;geografie;regio's;reizen;beschrijvingen;nederland;gelderland;agriculture;farm management;land reform;land consolidation;social sciences;geography;regions;travel;descriptions;netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/466303";"Driebruggen : sociaal economische verkenning van een ruilverkavelingsgebied in het land van Gouda en Woerden";"";"";"Berkel, van, T.L.";"";"Wageningen Economic Research";"NARCIS";"1977-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F466303";"http://library.wur.nl/WebQuery/wurpubs/466303";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landhervorming;ruilverkaveling;landbouw;agrarische bedrijfsvoering;sociale wetenschappen;ruimtelijke ordening;landgebruik;nederland;zuid-holland;land reform;land consolidation;agriculture;farm management;social sciences;physical planning;land use;netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/466283";"Eemland : sociaal-economische verkenning van een ruilverkavelingsgebied in de provincie Utrecht";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1977-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F466283";"http://library.wur.nl/WebQuery/wurpubs/466283";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"agrarische bedrijfsvoering;landbouw;landhervorming;ruilverkaveling;landbouwsituatie;economische situatie;geografie;regio's;reizen;beschrijvingen;ruimtelijke ordening;landgebruik;nederland;utrecht;eemland;farm management;agriculture;land reform;land consolidation;agricultural situation;economic situation;geography;regions;travel;descriptions;physical planning;land use;netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/467193";"Bestemmingsplannen en hun betekenis voor grondgebruik en verandering van cultuurtechnische produktieomstandigheden";"";"";"Tjoonk, L.";"";"Wageningen Economic Research";"NARCIS";"1976-12-31";"nl";"agriculture;development;land use;land use planning;land use planning;rural development;rural planning;zoning";"Land & Investments;Land Stakeholders & Institutions;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F467193";"http://library.wur.nl/WebQuery/wurpubs/467193";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"plattelandsplanning;plattelandsontwikkeling;landgebruik;bedrijfsvoering;ruimtelijke ordening;zonering;milieufactoren;landschap;landschapsbouw;landgebruiksplanning;ontwerp;ontwikkeling;programma's;landbouw;nederland;rural planning;rural development;land use;management;physical planning;zoning;environmental factors;landscape;landscaping;land use planning;design;development;programs;agriculture;netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/467182";"Nispen-Schijf : sociaal-economische verkenning van een ruilverkavelingsgebied ten zuiden van Roosendaal";"";"";"Berkel, van, T.L.";"";"Wageningen Economic Research";"NARCIS";"1976-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F467182";"http://library.wur.nl/WebQuery/wurpubs/467182";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;sociale economie;sociale structuur;agrarische bedrijfsvoering;ruimtelijke ordening;landgebruik;ruilverkaveling;nederland;noord-brabant;agriculture;socioeconomics;social structure;farm management;physical planning;land use;land consolidation;netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/466844";"Wonseradeel - Zuid : sociaal - economische verkenning van een ruilverkavelingsgebied in Friesland";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1976-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F466844";"http://library.wur.nl/WebQuery/wurpubs/466844";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;landhervorming;ruilverkaveling;sociale wetenschappen;ruimtelijke ordening;landgebruik;nederland;friesland;agriculture;farm management;land reform;land consolidation;social sciences;physical planning;land use;netherlands;friesland";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/466801";"Brummen - Voorst : sociaal - economische verkenning van een ruilverkavelingsgebied in Gelderland";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1976-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F466801";"http://library.wur.nl/WebQuery/wurpubs/466801";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;economische situatie;ruimtelijke ordening;landgebruik;ruilverkaveling;nederland;economische productie;veluwe;gelderland;Landbouwsector;Agrarische economie (algemeen);agriculture;farm management;economic situation;physical planning;land use;land consolidation;netherlands;economic production;veluwe;gelderland;Agricultural Sector;Agricultural Economics (General)";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/467687";"Flakkee : sociaal-economische verkenning van het ruilverkavelingsgebied Flakkee";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1975-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F467687";"http://library.wur.nl/WebQuery/wurpubs/467687";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;economie;ruimtelijke ordening;landgebruik;ruilverkaveling;nederland;zuid-holland;agriculture;farm management;economics;physical planning;land use;land consolidation;netherlands;zuid-holland";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/469186";"Uithuizen-Uithuizermeeden, Noordpolder : sociaal-economische verkenning van twee ruilverkavelingsgebieden in het noorden van Groningen";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1971-12-31";"nl";"agriculture;land consolidation;land reform;land use;land use planning";"Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F469186";"http://library.wur.nl/WebQuery/wurpubs/469186";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;ruilverkaveling;landhervorming;landgebruik;ruimtelijke ordening;sociale structuur;samenleving;sociale economie;nederland;groningen;Economie (algemeen);agriculture;land consolidation;land reform;land use;physical planning;social structure;society;socioeconomics;netherlands;groningen;Economics (General)";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/470688";"Nieuw - Scheemda : sociaal-economische schets van het ruilverkavelingsgebied in het Oldambt";"";"";"Berkel, van, T.L.
Dekker, K.M.";"";"Wageningen Economic Research";"NARCIS";"1969-12-31";"nl";"agricultural land management;farming systems;land consolidation;land reform";"Land & Food Security;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F470688";"http://library.wur.nl/WebQuery/wurpubs/470688";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"agrarische bedrijfsvoering;landhervorming;ruilverkaveling;sociale wetenschappen;nederland;groningen;oost-groningen;farm management;land reform;land consolidation;social sciences;netherlands";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/471931";"Daarle-Hellendoorn : sociaal-economische schets van het ruilverkavelingsgebied in het westen van Twente";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1967-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform";"Land & Food Security;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F471931";"http://library.wur.nl/WebQuery/wurpubs/471931";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"economische situatie;landbouw;agrarische bedrijfsvoering;landhervorming;ruilverkaveling;sociaal milieu;nederland;economische productie;sociale situatie;overijssel;twente;economic situation;agriculture;farm management;land reform;land consolidation;social environment;netherlands;economic production;social situation";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/471929";"Kapelle-Wemeldinge : een onderzoek naar enkele sociaal-economische vraagstukken, verband houdende met de voorbereiding van de ruilverkaveling en streekverbetering";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1967-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation";"Land & Food Security";"";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F471929";"http://library.wur.nl/WebQuery/wurpubs/471929";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;ruilverkaveling;economische situatie;economische productie;zeeuwse eilanden;zeeland;agriculture;farm management;land consolidation;economic situation;economic production";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/471927";"Slochteren : sociaal-economische schets van het ruilverkavelingsgebied in de Woldstreek";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1967-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F471927";"http://library.wur.nl/WebQuery/wurpubs/471927";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;sociaal milieu;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;agrarische bedrijfsvoering;sociale wetenschappen;nederland;sociografie;sociale situatie;groningen;agriculture;social environment;land reform;land consolidation;physical planning;land use;farm management;social sciences;netherlands;sociography;social situation";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/471926";"Korendijke-Strienemonde : sociaal-economische schets van een ruilverkavelingsgebied in de Hoekse Waard";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1967-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F471926";"http://library.wur.nl/WebQuery/wurpubs/471926";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;sociaal milieu;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;agrarische bedrijfsvoering;sociale wetenschappen;nederland;sociografie;sociale situatie;zuid-holland;zuidhollandse eilanden;agriculture;social environment;land reform;land consolidation;physical planning;land use;farm management;social sciences;netherlands;sociography;social situation";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/471925";"Onstwedde : sociaal-economische schets van het ruilverkavelingsgebied in het Groninger landschap Westerwolde";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1967-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F471925";"http://library.wur.nl/WebQuery/wurpubs/471925";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;sociaal milieu;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;agrarische bedrijfsvoering;sociale wetenschappen;nederland;sociografie;sociale situatie;groningen;oost-groningen;agriculture;social environment;land reform;land consolidation;physical planning;land use;farm management;social sciences;netherlands;sociography;social situation";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/471924";"Gieten-Gasselte : sociaal-economische schets van een ruilverkavelingsgebied op de Hondsrug";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1967-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F471924";"http://library.wur.nl/WebQuery/wurpubs/471924";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;sociaal milieu;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;agrarische bedrijfsvoering;sociale wetenschappen;nederland;hondsrug;sociale situatie;drenthe;agriculture;social environment;land reform;land consolidation;physical planning;land use;farm management;social sciences;netherlands;social situation";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472418";"De Bevermeer : sociaal-economische schets van het ruilverkavelingsgebied ten oosten van Zevenaar";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472418";"http://library.wur.nl/WebQuery/wurpubs/472418";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;sociaal milieu;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;agrarische bedrijfsvoering;sociale wetenschappen;nederland;sociografie;sociale situatie;gelderland;achterhoek;agriculture;social environment;land reform;land consolidation;physical planning;land use;farm management;social sciences;netherlands;sociography;social situation";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472417";"Bakel : sociaal-economische schets van het ruilverkavelingsgebied ten noordoosten van Helmond";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472417";"http://library.wur.nl/WebQuery/wurpubs/472417";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;sociaal milieu;sociologie;plattelandsgemeenschappen;economische situatie;sociale wetenschappen;nederland;sociografie;sociale situatie;economische productie;noord-brabant;agriculture;farm management;land reform;land consolidation;physical planning;land use;social environment;sociology;rural communities;economic situation;social sciences;netherlands;sociography;social situation;economic production";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472416";"Bavel : sociaal-economische schets van het ruilverkavelingsgebied ten zuid-oosten van Breda";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform";"Land & Food Security;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472416";"http://library.wur.nl/WebQuery/wurpubs/472416";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;sociaal milieu;economische situatie;sociologie;plattelandsgemeenschappen;landhervorming;ruilverkaveling;agrarische bedrijfsvoering;nederland;sociografie;sociale situatie;economische productie;oude wereld;noord-brabant;agriculture;social environment;economic situation;sociology;rural communities;land reform;land consolidation;farm management;netherlands;sociography;social situation;economic production;ancient world";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472411";"Overloon : sociaal-economische schets van het ruilverkavelingsgebied in het oosten van Noord-Brabant";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472411";"http://library.wur.nl/WebQuery/wurpubs/472411";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;sociaal milieu;sociologie;plattelandsgemeenschappen;economische situatie;sociale wetenschappen;nederland;sociografie;sociale situatie;economische productie;noord-brabant;agriculture;farm management;land reform;land consolidation;physical planning;land use;social environment;sociology;rural communities;economic situation;social sciences;netherlands;sociography;social situation;economic production";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472409";"De Poel : sociaal-economische schets van een ruilverkavelingsgebied op Zuid-Beveland";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform";"Land & Food Security;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472409";"http://library.wur.nl/WebQuery/wurpubs/472409";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"sociologie;plattelandsgemeenschappen;agrarische bedrijfsvoering;sociaal milieu;landbouw;economische situatie;landhervorming;ruilverkaveling;sociale wetenschappen;nederland;sociografie;sociale situatie;economische productie;zeeland;sociology;rural communities;farm management;social environment;agriculture;economic situation;land reform;land consolidation;social sciences;netherlands;sociography;social situation;economic production";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472408";"Paaslo-Kerkbuurt : sociaal-economische schets van het ruilverkavelingsgebied in de kop van Overijssel";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472408";"http://library.wur.nl/WebQuery/wurpubs/472408";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"agrarische bedrijfsvoering;ruilverkaveling;landhervorming;landgebruik;nederland;ruimtelijke ordening;plattelandsgemeenschappen;sociologie;overijssel;noordwest-overijssel;Sociologie (algemeen);farm management;land consolidation;land reform;land use;netherlands;physical planning;rural communities;sociology;overijssel;noordwest-overijssel;Sociology (General)";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472407";"Tubbergen : sociaal-economische schets van het ruilverkavelingsgebied in Twente";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472407";"http://library.wur.nl/WebQuery/wurpubs/472407";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"agrarische bedrijfsvoering;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;sociaal milieu;plattelandsgemeenschappen;economische situatie;nederland;sociale situatie;overijssel;twente;farm management;land reform;land consolidation;physical planning;land use;social environment;rural communities;economic situation;netherlands;social situation";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472406";"Rijens Broek : sociaal-economische schets van het ruilverkavelingsgebied ten Westen van Tilburg";"";"";"Anonymous";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472406";"http://library.wur.nl/WebQuery/wurpubs/472406";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;sociaal milieu;sociologie;plattelandsgemeenschappen;economische situatie;sociale wetenschappen;nederland;sociografie;sociale situatie;economische productie;noord-brabant;agriculture;farm management;land reform;land consolidation;physical planning;land use;social environment;sociology;rural communities;economic situation;social sciences;netherlands;sociography;social situation;economic production";""
"NARCIS:wur:oai:library.wur.nl:wurpubs/472405";"De Poel : een onderzoek naar enkele sociaal-economische vraagstukken verband houdende met de voorbereiding van de ruilverkaveling";"";"";"Rijk, de, J.";"";"Wageningen Economic Research";"NARCIS";"1966-12-31";"nl";"agricultural land management;agriculture;farming systems;land consolidation;land reform;land use;land use planning";"Land & Food Security;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"NLD";"Reports & Research";"https://www.narcis.nl/publication/RecordID/oai%3Alibrary.wur.nl%3Awurpubs%2F472405";"http://library.wur.nl/WebQuery/wurpubs/472405";"";"";"Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles. From info:eu-repo/semantics/openAccess";"";"landbouw;agrarische bedrijfsvoering;landhervorming;ruilverkaveling;ruimtelijke ordening;landgebruik;sociale wetenschappen;nederland;zeeland;agriculture;farm management;land reform;land consolidation;physical planning;land use;social sciences;netherlands";""
